course_name,url,Duration,rating
Marketing digital y redes sociales,https://www.edx.org/certificates/professional-certificate/upvalenciax-marketing-digital-y-redes-sociales,,
Strategic Human Resources Management,https://www.edx.org/certificates/professional-certificate/stellenboschx-strategic-human-resources-management,,
AI for Marketing,https://www.edx.org/certificates/professional-certificate/davidson-galileo-ai-for-marketing,,
Cybersecurity Essentials,https://www.edx.org/certificates/professional-certificate/ec-council-cybersecurity-essentials,,
Essentials of Cybersecurity,https://www.edx.org/certificates/professional-certificate/uwashingtonx-essentials-cybersecurity,,
Data Science,https://www.edx.org/masters/micromasters/uc-san-diegox-data-science,,
Lean Six Sigma Green Belt Certification: Business Project,https://www.edx.org/certificates/professional-certificate/tumx-lean-six-sigma-green-belt-certification-business-project,,
Writing for Performance and the Entertainment Industries,https://www.edx.org/masters/micromasters/university-of-cambridge-writing-for-performance-and-the-entertainment-industries,,
Cybersecurity,https://www.edx.org/masters/micromasters/ritx-cybersecurity,,
Leadership Essentials,https://www.edx.org/certificates/professional-certificate/ritx-leadership-essentials,,
Analytics: Essential Tools and Methods,https://www.edx.org/masters/micromasters/gtx-analytics-essential-tools-and-methods,,
120-hour TEFL Certification,https://www.edx.org/certificates/professional-certificate/tefl-org-120-hour-tefl-certification,,
"Project Management Professional (PMP) Exam Prep Training- Crystalizing Methods, Terminology and Techniques.",https://www.edx.org/certificates/professional-certificate/umd-project-management-professional-exam-prep-training-crystalizing-methods-terminology-and-techniques,,
Lean Six Sigma Green Belt Certification: Sustainability Project,https://www.edx.org/certificates/professional-certificate/tumx-lean-six-sigma-green-belt-certification,,
Internet of Things (IoT),https://www.edx.org/masters/micromasters/curtinx-internet-of-things-iot,,
Introduction to Object-Oriented Programming with Java,https://www.edx.org/certificates/professional-certificate/gtx-introduction-to-object-oriented-programming-with-java,,
"Shakespeare's Life, Work, and Characters",https://www.edx.org/xseries/harvardx-shakespeares-life-work-and-characters,,
Introduction to Investment Banking,https://www.edx.org/certificates/professional-certificate/nyif-introduction-to-investment-banking,,
Data Analysis for Genomics,https://www.edx.org/certificates/professional-certificate/harvardx-data-analysis-for-genomics,,
Digital Marketing,https://www.edx.org/certificates/professional-certificate/iimbx-digital-marketing-professional-certificate-program,,
PreMBA Essentials for Professionals,https://www.edx.org/certificates/professional-certificate/imperialbusinessx-pre-mba-essentials-for-professionals,,
Mathematics and Statistics Fundamentals,https://www.edx.org/bachelors/microbachelors/lse-mathematics-and-statistics-fundamentals,,
People and Power Skills,https://www.edx.org/certificates/professional-certificate/ibm-people-and-power-skills,,
Applied Tiny Machine Learning (TinyML) for Scale,https://www.edx.org/certificates/professional-certificate/harvardx-applied-tiny-machine-learning-tinyml-for-scale,,
Business and Professional Communication for Success,https://www.edx.org/bachelors/microbachelors/doanex-business-and-professional-communication-for-success,,
Steps in Japanese for Beginners 1,https://www.edx.org/xseries/wasedax-steps-in-japanese-for-beginners-1,,
Mastering Calculus,https://www.edx.org/certificates/professional-certificate/delftx-mastering-calculus,,
DevOps on AWS,https://www.edx.org/xseries/aws-devops-on-aws,,
Mandarin Essentials for Beginners,https://www.edx.org/certificates/professional-certificate/mandarinx-mandarin-essentials-for-beginners,,
Geographic Information Systems (GIS) Essentials,https://www.edx.org/certificates/professional-certificate/alaskax-geographic-information-systems-essentials,,
Power Bi para los negocios,https://www.edx.org/certificates/professional-certificate/upvalenciax-power-bi-para-los-negocios,,
Software Development Foundations,https://www.edx.org/masters/micromasters/ubcx-software-development-foundations,,
"Food, Nutrition and Health",https://www.edx.org/certificates/professional-certificate/wageningenx-food-nutrition-and-health,,
Deep Learning,https://www.edx.org/certificates/professional-certificate/ibm-deep-learning,,
Cloud Solutions Architecture,https://www.edx.org/certificates/professional-certificate/aws-cloud-solutions-architect-professional-certificate,,
Sustainable Cities and Urban Development,https://www.edx.org/certificates/professional-certificate/sdgacademyx-sustainable-cities-and-urban-development,,
AI and Data Analytics for Business Leaders,https://www.edx.org/certificates/professional-certificate/babsonx-ai-and-data-analytics-for-business-leaders,,
The New Manager’s Toolkit,https://www.edx.org/certificates/professional-certificate/iu-the-new-managers-toolkit,,
DATA 88EX: Economic Models with Python,https://www.edx.org/certificates/professional-certificate/berkeleyx-data-88ex-economic-models-with-python,,
Fundamentals of Financial Analysis,https://www.edx.org/certificates/professional-certificate/babsonx-fundamentals-of-financial-analysis,,
Inclusive Leadership,https://www.edx.org/certificates/professional-certificate/catalystx-inclusive-leadership,,
Psychology in Action,https://www.edx.org/certificates/professional-certificate/apa-psychology-in-action,,
"Habilidades cuantitativas esenciales en finanzas, negocios y ciencia de datos",https://www.edx.org/certificates/professional-certificate/tecdemonterreyx-habilidades-cuantitativas-esenciales-en-finanzas-negocios-y-ciencia-de-datos,,
Statistics Fundamentals,https://www.edx.org/bachelors/microbachelors/lse-statistics-fundamentals,,
UX Design and Evaluation,https://www.edx.org/masters/micromasters/hecmontrealx-ux-design-and-evaluation,,
Python Programming: A Hands-on Introduction,https://www.edx.org/certificates/professional-certificate/codio-python-programming-a-hands-on-introduction,,
Construction Management,https://www.edx.org/certificates/professional-certificate/usmx-construction-management,,
Results-Based Project Management,https://www.edx.org/certificates/professional-certificate/idbx-results-based-project-management,,
Data Engineering Foundations,https://www.edx.org/certificates/professional-certificate/ai-data-engineering-foundations,,
AWS Cloud Technology Consultant,https://www.edx.org/certificates/professional-certificate/aws-aws-cloud-technology-consultant,,
Program Management and the Art of Communication,https://www.edx.org/certificates/professional-certificate/usmx-program-management-and-the-art-of-communication,,
Big Data Technology,https://www.edx.org/masters/micromasters/hkustx-big-data-technology,,
Introduction to Trading with Technical Analysis,https://www.edx.org/certificates/professional-certificate/nyif-introduction-to-trading-with-technical-analysis,,
Introduction to Interior Design,https://www.edx.org/certificates/professional-certificate/lcieducation-introduction-to-interior-design,,
Introductory Linear Algebra,https://www.edx.org/certificates/professional-certificate/gtx-introductory-linear-algebra,,
Large Language Model Operations (LLMOps),https://www.edx.org/certificates/professional-certificate/ai-large-language-model-operations-llmops,,
Personal Finance,https://www.edx.org/certificates/professional-certificate/iux-personal-finance,,
Applied Data Science with R,https://www.edx.org/certificates/professional-certificate/ibm-applied-data-science-with-r,,
Gestión de proyectos y metodología ágil,https://www.edx.org/certificates/professional-certificate/upvalenciax-javerianax-gestion-de-proyectos-y-metodologia-agil,,
Re-Imagining Leadership,https://www.edx.org/certificates/professional-certificate/usmx-re-imagining-leadership,,
Classical Works,https://www.edx.org/xseries/harvardx-classical-works,,
Data Analytics and Visualization,https://www.edx.org/certificates/professional-certificate/asux-data-analytics-and-visualization,,
Master’s Pathway in Foundations of Sustainable Development,https://www.edx.org/certificates/professional-certificate/sdgacademyx-masters-pathway-in-foundations-of-sustainable-development,,
"Biomedical Equipment: Repair, Maintenance and Healthcare Technology Management",https://www.edx.org/certificates/professional-certificate/delftx-biomedical-equipment-repair-maintenance-and-healthcare-technology-management,,
"NoSQL, Big Data and Spark Fundamentals",https://www.edx.org/certificates/professional-certificate/ibm-nosql-big-data-and-spark-fundamentals,,
Electric Cars,https://www.edx.org/certificates/professional-certificate/delftx-electric-cars,,
Solar Energy Engineering,https://www.edx.org/masters/micromasters/delftx-solar-energy-engineering,,
Project Manager,https://www.edx.org/certificates/professional-certificate/ibm-project-manager,,
Data Analysis for Decision-Making,https://www.edx.org/certificates/professional-certificate/ritx-data-analysis-for-decision-making,,
IT Project Management,https://www.edx.org/certificates/professional-certificate/uwashingtonx-it-project-management,,
Sustainable Water Management,https://www.edx.org/certificates/professional-certificate/sdgacademyx-sustainable-water-management,,
Gestión Pública para el Desarrollo,https://www.edx.org/certificates/professional-certificate/idbx-gestion-publica-para-el-desarrollo,,
Quantum Computing for Everyone,https://www.edx.org/certificates/professional-certificate/uchicagox-introduction-to-quantum-computing,,
"European Studies: History & Culture, Law and EU Governance",https://www.edx.org/certificates/professional-certificate/kuleuvenx-european-studies-history-and-culture-law-and-eu-governance,,
Brand and Marketing Research Strategy,https://www.edx.org/certificates/professional-certificate/iimbx-brand-and-marketing-research-strategy,,
Blockchain Essentials,https://www.edx.org/certificates/professional-certificate/ibm-blockchain-essentials,,
Ciencia de Datos,https://www.edx.org/certificates/professional-certificate/tecdemonterreyx-ciencia-de-datos,,
Probability/Random Variables,https://www.edx.org/certificates/professional-certificate/gtx-probability-random-variables,,
Inteligencia emocional y liderazgo,https://www.edx.org/certificates/professional-certificate/anahuacx-inteligencia-emocional-y-liderazgo,,
Sustainable Resource Management,https://www.edx.org/certificates/professional-certificate/delftx-sustainable-resource-management,,
Excel para los negocios nivel avanzado,https://www.edx.org/certificates/professional-certificate/upvalenciax-excel-para-los-negocios-nivel-avanzado,,
Gérer son personnel de façon efficace,https://www.edx.org/certificates/professional-certificate/hecmontrealx-gerer-son-personnel-de-facon-efficace,,
Algorithms and Data Structures,https://www.edx.org/masters/micromasters/ucsandiegox-algorithms-and-data-structures,,
Introduction to Java Programming,https://www.edx.org/certificates/professional-certificate/uc3mx-introduction-java-programming,,
Desarrollo y gestión de proyectos informáticos,https://www.edx.org/certificates/professional-certificate/uamx-desarrollo-y-gestion-de-proyectos-informaticos,,
Project Management,https://www.edx.org/masters/micromasters/ritx-project-management,,
Customer Relationship Management for Marketers,https://www.edx.org/certificates/professional-certificate/iimbx-customer-relationship-management-for-marketers,,
Mastering Probability and Statistics,https://www.edx.org/certificates/professional-certificate/delftx-mastering-probability-and-statistics,,
Marketing in a Digital World,https://www.edx.org/masters/micromasters/curtinx-marketing-in-a-digital-world,,
Sustainable Mining and Resource Management,https://www.edx.org/certificates/professional-certificate/sdgacademyx-sustainable-mining-and-resource-management,,
Engineering Design and Simulation,https://www.edx.org/certificates/professional-certificate/mathworks-engineering-design-and-simulation,,
International Hospitality Management,https://www.edx.org/masters/micromasters/hkpolyux-international-hospitality-management,,
FinTech,https://www.edx.org/certificates/professional-certificate/hkux-fintech,,
Marketing digital y customer engagement,https://www.edx.org/certificates/professional-certificate/tecdemonterreyx-marketing-digital-y-customer-engagement,,
Astrophysics,https://www.edx.org/xseries/australian-national-university-astrophysics,,
Essential quantitative business skills,https://www.edx.org/certificates/professional-certificate/tecdemonterreyx-essential-quantitative-business-skills,,
Behavioral Neuroscience Research,https://www.edx.org/certificates/professional-certificate/alaskax-behavioral-neuroscience-research,,
Buildings as Sustainable Energy Systems,https://www.edx.org/certificates/professional-certificate/delftx-buildings-as-sustainable-energy-systems,,
Python aplicado a la Ciencia de Datos,https://www.edx.org/certificates/professional-certificate/anahuacx-python-aplicado-a-la-ciencia-de-datos,,
Entrepreneurship For All: The Startup Guide by Silicon Valley Insiders,https://www.edx.org/certificates/professional-certificate/berkeleyx-entrepreneurship-for-all-the-startup-guide-by-silicon-valley-insiders,,
Instructional Design and Technology,https://www.edx.org/masters/micromasters/usmx-umgc-instructional-design-technology,,
Music Business: Industry Essentials,https://www.edx.org/xseries/berkleex-music-business-industry-essentials,,
History of China: Bronze Age to the Last Dynasties,https://www.edx.org/xseries/harvard-university-china-civilization-empire,,
Sustainable Packaging,https://www.edx.org/certificates/professional-certificate/delftx-sustainable-packaging,,
Writing for Video Games,https://www.edx.org/certificates/professional-certificate/ubcx-writing-for-video-games,,
Sustainable Engineering Design,https://www.edx.org/certificates/professional-certificate/delftx-sustainable-engineering-design,,
Design Thinking,https://www.edx.org/masters/micromasters/ritx-design-thinking,,
Solar Energy,https://www.edx.org/certificates/professional-certificate/delftx-solar-energy,,
Research Methods in Psychology,https://www.edx.org/certificates/professional-certificate/apa-research-methods-in-psychology,,
JavaScript for Beginners,https://www.edx.org/certificates/professional-certificate/ucdavis-javascript-for-beginners,,
History of China: The Modern Era,https://www.edx.org/xseries/harvard-university-china-modern-world,,
Financial Accounting,https://www.edx.org/certificates/professional-certificate/nyif-financial-accounting,,
Marketing Digital y Estrategias Digitales Empresariales,https://www.edx.org/certificates/professional-certificate/anahuacx-marketing-digital-y-estrategias-digitales-empresariales,,
"Open Source Software Development, Linux and Git",https://www.edx.org/certificates/professional-certificate/linuxfoundationx-open-source-software-development-linux-and-git,,
Innovación y emprendimiento,https://www.edx.org/masters/micromasters/tecdemonterreyx-innovacion-y-emprendimiento,,
Sustainable Design of Electronics,https://www.edx.org/certificates/professional-certificate/delftx-sustainable-design-of-electronics,,
Foundations of Modern Mining,https://www.edx.org/certificates/professional-certificate/uqx-curtinx-foundations-of-modern-mining,,
FinTech for Finance and Business Leaders,https://www.edx.org/certificates/professional-certificate/acca-fintech-for-finance-and-business-leaders,,
Gerencia de ventas: desarrollo de habilidades comerciales,https://www.edx.org/certificates/professional-certificate/javerianax-gerencia-de-ventas-desarrollo-de-habilidades-comerciales,,
"Herramientas de presentación: Power Point, Photoshop e Illustrator",https://www.edx.org/certificates/professional-certificate/javerianax-upvx-herramientas-de-presentacion-powerpoint-photoshop-e-illustrator,,
Executive Leadership,https://www.edx.org/certificates/professional-certificate/babsonx-executive-leadership,,
AI in Practice,https://www.edx.org/certificates/professional-certificate/delftx-ai-in-practice,,
Introduction to Cloud Computing,https://www.edx.org/certificates/professional-certificate/ai-introduction-to-cloud-computing,,
Gestión de Proyectos: Matriz de Marco Lógico y Herramientas,https://www.edx.org/certificates/professional-certificate/uncordobax-gestion-de-proyectos-matriz-de-marco-logico-y-herramientas,,
Inteligencia Artificial y Robótica,https://www.edx.org/certificates/professional-certificate/anahuacx-inteligencia-artificial-y-robotica,,
Gestión de servicios: diseño de experiencias exitosas,https://www.edx.org/masters/micromasters/uncordobax-gestion-de-servicios-diseno-de-experiencias-exitosas,,
Nanoscience and Technology,https://www.edx.org/masters/micromasters/purduex-nano-science-technology,,
Essential Math for AI Programming & Data Structures,https://www.edx.org/certificates/professional-certificate/columbiax-essential-math-for-ai-programming-data-structures,,
Virtual Reality (VR) App Development,https://www.edx.org/certificates/professional-certificate/ucsandiegox-virtual-reality-app-development,,
Engineering Project Management: Project Financing,https://www.edx.org/certificates/professional-certificate/delftx-management-and-financing-of-engineering-projects,,
Certified Lean Six Sigma Yellow Belt (CLSSYB),https://www.edx.org/certificates/professional-certificate/iscea-certified-lean-six-sigma-yellow-belt-clssyb,,
Organizational Psychology,https://www.edx.org/masters/micromasters/ucx-organizational-psychology,,
MathTrackX,https://www.edx.org/xseries/adelaidex-mathtrackx,,
Humanities & Soft Skills,https://www.edx.org/masters/micromasters/tecdemonterreyx-humanities-and-soft-skills,,
Foundations of Quantum Sensing,https://www.edx.org/certificates/professional-certificate/georgetownx-foundations-of-quantum-sensing,,
Foundations of Sustainable Development,https://www.edx.org/certificates/professional-certificate/sdgacademyx-sustainable-development,,
Engineering Project Management: Mastering Project Complexity,https://www.edx.org/certificates/professional-certificate/delftx-management-of-engineering-projects-dealing-with-complexity,,
Generative AI Fundamentals,https://www.edx.org/certificates/professional-certificate/ai-generative-ai-fundamentals,,
Web App Development for Data Scientists,https://www.edx.org/certificates/professional-certificate/davidsonx-understanding-data-to-create-applications,,
Fundamentals of Grant Proposal Writing and Management,https://www.edx.org/certificates/professional-certificate/alaskax-fundamentals-of-grant-proposal-writing-and-management,,
IT Fundamentals for Business Professionals,https://www.edx.org/certificates/professional-certificate/upvalenciax-it-fundamentals-for-business-professionals,,
Industrial Biotechnology and Industrial Fermentation,https://www.edx.org/certificates/professional-certificate/delftx-industrial-biotechnology-and-industrial-fermentation,,
Introduction to DevOps: Practices and Tools,https://www.edx.org/certificates/professional-certificate/linuxfoundationx-introduction-to-devops-practices-and-tools,,
Transforming Your Company’s Data Analytics: Championing the Digital Enterprise,https://www.edx.org/certificates/professional-certificate/usmx-championing-the-digital-enterprise,,
Animal Behaviour in Science and Conservation,https://www.edx.org/certificates/professional-certificate/wageningen-animal-behaviour-in-science-and-conservation,,
Advanced Embedded Systems on Arm,https://www.edx.org/certificates/professional-certificate/armeducationx-advanced-embedded-systems-on-arm,,
Storytelling for Aspiring Entrepreneurs,https://www.edx.org/certificates/professional-certificate/davidsonx-storytelling-for-aspiring-entrepreneurs,,
Big Data,https://www.edx.org/masters/micromasters/adelaidex-big-data,,
Sport Business Management,https://www.edx.org/certificates/professional-certificate/alaskax-sport-business-management,,
Human-Computer Interaction,https://www.edx.org/certificates/professional-certificate/gtx-human-computer-interaction,,
Enterprise Sales,https://www.edx.org/certificates/professional-certificate/queensx-enterprise-sales,,
Introduction to Political Science IPSAMOOC,https://www.edx.org/xseries/federicax-introduction-to-political-science,,
Business Mandarin Essentials,https://www.edx.org/certificates/professional-certificate/mandarinx-business-mandarin-essentials,,
Digital Teamwork and Business Skills,https://www.edx.org/certificates/professional-certificate/iu-digital-teamwork-and-business-skills,,
Business Analytics Fundamentals for Data Driven Decisions,https://www.edx.org/certificates/professional-certificate/lehigh-university-business-analytics-fundamentals-for-data-driven-decisions,,
Bases matemáticas para estudiar ingeniería,https://www.edx.org/xseries/universitat-politecnica-de-valencia-bases-matematicas-para-estudiar,,
Global Sustainability Governance,https://www.edx.org/certificates/professional-certificate/kuleuvenx-global-sustainability-governance,,
Starting your Career with AWS Cloud,https://www.edx.org/xseries/aws-starting-your-career-with-aws-cloud,,
Unmanned Aerial Systems,https://www.edx.org/certificates/professional-certificate/alaskax-unmanned-aerial-systems,,
Skills for Success,https://www.edx.org/certificates/professional-certificate/fullbridgex-skills-for-success,,
Lifestyle Medicine: Improving the Future of Health Care,https://www.edx.org/certificates/professional-certificate/doanex-lifestyle-medicine-improving-the-future-of-health-care,,
Análisis de datos para la toma de decisiones empresariales,https://www.edx.org/certificates/professional-certificate/galileox-analisis-de-datos-para-la-toma-de-decisiones-empresariales,,
Certified Sustainable Supply Chain Professional (CSSCP),https://www.edx.org/certificates/professional-certificate/iscea-certified-sustainable-supply-chain-professional,,
Credit Risk and Credit Analysis,https://www.edx.org/certificates/professional-certificate/nyif-credit-risk-and-credit-analysis,,
Blockchain for Business,https://www.edx.org/certificates/professional-certificate/linuxfoundationx-blockchain-for-business,,
Rotman Blockchain and Decentralized Finance,https://www.edx.org/certificates/professional-certificate/university-torontox-rotman-blockchain-and-decentralized-finance,,
Human Resources Advanced Diploma دبلومه متقدمه في الموارد البشرية,https://www.edx.org/certificates/professional-certificate/leoron-human-resources-master-advanced-diploma,,
Habilidades cuantitativas esenciales en economía y estadística,https://www.edx.org/certificates/professional-certificate/tecdemonterreyx-habilidades-cuantitativas-esenciales-en-economia-y-estadistica,,
Services Marketing Fundamentals,https://www.edx.org/certificates/professional-certificate/iimbx-services-marketing-fundamentals,,
Feature Journalism,https://www.edx.org/certificates/professional-certificate/uct-feature-journalism,,
Intelligent and Integrated Energy Systems,https://www.edx.org/certificates/professional-certificate/delftx-intelligent-and-integrated-energy-systems,,
Marketing Strategy,https://www.edx.org/certificates/professional-certificate/babsonx-marketing-strategy,,
Fundamentos de Física para ingeniería,https://www.edx.org/xseries/upvalenciax-fundamentos-de-fisica-para-ingenieria,,
Retail and Omnichannel Management,https://www.edx.org/certificates/professional-certificate/dartmouthx-retail-and-omnichannel-management,,
The Authentic Human in the Global Workplace,https://www.edx.org/certificates/professional-certificate/davidsonx-the-authentic-human-in-the-global-workplace,,
Teaching 21st Century Skills in College Courses,https://www.edx.org/certificates/professional-certificate/wisconsinx-teaching-21st-century-skills-in-college-courses,,
Compliance Foundations,https://www.edx.org/certificates/professional-certificate/ica-compliance-foundations,,
Certified Lifestyle Medicine Executive,https://www.edx.org/masters/micromasters/doanex-certified-lifestyle-medicine-executive,,
Automated Software Testing,https://www.edx.org/certificates/professional-certificate/delftx-automated-software-testing,,
Capital Markets,https://www.edx.org/certificates/professional-certificate/nyif-capital-markets,,
AI Skills: Basic and Advanced Techniques in Machine Learning,https://www.edx.org/certificates/professional-certificate/delftx-ai-skills-basic-and-advanced-techniques-in-machine-learning,,
Comunicación estratégica para negocios digitales,https://www.edx.org/certificates/professional-certificate/anahuacx-comunicacion-estrategica-para-negocios-digitales,,
Supply Chain Management and Logistics,https://www.edx.org/certificates/professional-certificate/chalmersx-supply-chain-management-and-logistics,,
"Race, Gender and Workplace Equity",https://www.edx.org/certificates/professional-certificate/catalystx-race-gender-and-workplace-equity,,
Refugee and Migration Law,https://www.edx.org/certificates/professional-certificate/louvainx-refugee-and-migration-law,,
English for Business Networking,https://www.edx.org/certificates/professional-certificate/uwashingtonx-english-for-business-networking,,
Water Management,https://www.edx.org/xseries/delft-university-of-technology-water-management,,
Quantum 101: Quantum Computing & Quantum Internet,https://www.edx.org/certificates/professional-certificate/delftx-quantum-computing-and-quantum-internet,,
Mastering Linear Algebra,https://www.edx.org/certificates/professional-certificate/delftx-mastering-linear-algebra,,
Online Education,https://www.edx.org/certificates/professional-certificate/wisconsinx-online-education,,
Habilidades de comunicación para abogados,https://www.edx.org/certificates/professional-certificate/urosariox-habilidades-de-comunicacion-para-abogados,,
Hábitos alimentarios sostenibles y nutrición,https://www.edx.org/certificates/professional-certificate/upvalenciax-habitos-alimentarios-sostenibles-y-nutricion,,
Principle of Semiconductor Devices,https://www.edx.org/certificates/professional-certificate/hkustx-principle-of-semiconductor-devices,,
Finanzas,https://www.edx.org/masters/micromasters/urosariox-finanzas,,
Psychology of Conflict Management,https://www.edx.org/certificates/professional-certificate/louvainx-psychology-of-conflict-management,,
Corporate Finance and Valuation Methods,https://www.edx.org/certificates/professional-certificate/nyif-corporate-finance-and-valuation-methods,,
Battery Electric Vehicles and Hybrid Vehicles,https://www.edx.org/certificates/professional-certificate/chalmersx-battery-electric-vehicles-and-hybrid-vehicles,,
ChatGPT for Educators,https://www.edx.org/certificates/professional-certificate/gtx-chatgpt-for-educators,,
Enabling Impact Through Inclusive Leadership,https://www.edx.org/certificates/professional-certificate/university-of-torontox-enabling-impact-through-inclusive-leadership,,
Quantum Technology: Computing and Sensing,https://www.edx.org/masters/micromasters/purduex-quantum-technology-computing-and-sensin,,
Modeling and Simulation of Multibody Systems,https://www.edx.org/certificates/professional-certificate/louvainx-modeling-and-simulation-of-multibody-systems,,
Secure Software Development Fundamentals,https://www.edx.org/certificates/professional-certificate/linuxfoundationx-secure-software-development-fundamentals,,
Introducción a la programación en Java,https://www.edx.org/certificates/professional-certificate/uc3mx-introduccion-a-la-programacion-en-java,,
PostgreSQL for Everybody,https://www.edx.org/certificates/professional-certificate/michiganx-postgresql-for-everybody,,
Power Searching with Google,https://www.edx.org/xseries/google-power-searching-with-google,,
Introduction to Game Design,https://www.edx.org/certificates/professional-certificate/lcieducation-introduction-to-game-design,,
Rust Programming,https://www.edx.org/certificates/professional-certificate/ai-rust-programming,,
Digital Asset Management,https://www.edx.org/certificates/professional-certificate/wisconsin-digital-asset-management,,
Interdisciplinary Sustainable Architecture Assessment,https://www.edx.org/certificates/professional-certificate/upvalenciax-interdisciplinary-sustainable-architecture-assessment,,
Sustentabilidad energética y la smart grid,https://www.edx.org/certificates/professional-certificate/tecdemonterreyx-sustentabilidad-energetica-y-la-smart-grid,,
Product Design & Health,https://www.edx.org/certificates/professional-certificate/delft-university-of-technology-product-design-health,,
Advanced Cardiac Imaging,https://www.edx.org/certificates/professional-certificate/hkux-advanced-cardiac-imaging,,
FinTech Technologies I,https://www.edx.org/certificates/professional-certificate/hkux-fintech-technologies-i,,
Learn Spanish: Basic Spanish Vocabulary,https://www.edx.org/professional-certificate/ucdavis-learn-spanish-basic-spanish-vocabulary,,
Preventing Heart Disease,https://www.edx.org/xseries/stanfordonline-preventing-heart-disease,,
Inteligencia Artificial aplicada a los negocios,https://www.edx.org/certificates/professional-certificate/anahuacx-inteligencia-artificial-aplicada-a-los-negocios,,
"Statistics, Confidence Intervals and Hypothesis Tests",https://www.edx.org/certificates/professional-certificate/gtx-statistics-confidence-intervals-and-hypothesis-tests,,
Introduction to Social Work,https://www.edx.org/certificates/professional-certificate/alaskax-introduction-to-social-work,,
Applications of Linear Algebra,https://www.edx.org/certificates/professional-certificate/gtx-applications-of-linear-algebra,,
Healthcare Data Analytics Toolkit,https://www.edx.org/masters/micromasters/mgh-institute-healthcare-data-analytics-toolkit,,
Program Management: Enabling Value Driven Change,https://www.edx.org/certificates/professional-certificate/usmx-program-management-enabling-value-driven-change,,
Digital Marketing and Customer Engagement,https://www.edx.org/certificates/professional-certificate/tecdemonterrey-digital-marketing-and-customer-engagement,,
Managing Technology & Innovation: How to deal with disruptive change,https://www.edx.org/masters/micromasters/rwthx-managing-technology-and-innovation-how-to-deal-with-disruptive-change,,
Marketing Digital: Google Adwords y Facebook Ads,https://www.edx.org/certificates/professional-certificate/galileox-upvalenciax-marketing-digital-google-adwords-y-facebook-ads,,
Strategic Corporate Communication,https://www.edx.org/certificates/professional-certificate/dartmouthx-strategic-corporate-communication,,
The Economics of Energy Transition,https://www.edx.org/certificates/professional-certificate/delftx-the-economics-of-energy-transition,,
Fundamentos de Química,https://www.edx.org/xseries/upvalenciax-fundamentos-de-química,,
Foundations of Client Care,https://www.edx.org/certificates/professional-certificate/osmosisfromelsevier-foundations-of-client-care,,
Fitness corporativo: nutrición y bienestar laboral,https://www.edx.org/certificates/professional-certificate/anahuacx-upvalenciax-fitness-corporativo,,
Health Communication: Strategies for Impact and Success,https://www.edx.org/xseries/stanford-online-health-communication-strategies-for-impact-and-success,,
Portfolio Management,https://www.edx.org/certificates/professional-certificate/nyif-portfolio-management-professional-certificate,,
Fundamentos de investigación en ciencias de la salud,https://www.edx.org/masters/micromasters/rosariox-fundamentos-de-investigacion-en-ciencias-de-la-salud,,
Sustainable Agribusiness,https://www.edx.org/masters/micromasters/doanex-sustainable-agribusiness,,
Environmental Management for Sustainability,https://www.edx.org/certificates/professional-certificate/usmx-environmental-management-for-sustainability,,
Project Risk Management: Effective Decision Making Strategies,https://www.edx.org/certificates/professional-certificate/umd-project-risk-management-effective-decision-making-strategies,,
Quantum Computer Systems Design,https://www.edx.org/certificates/professional-certificate/uchicagox-quantum-computer-systems-design,,
Nutrition and Disease,https://www.edx.org/certificates/professional-certificate/wageningenx-nutrition-diseases,,
Responsabilité sociétale des entreprises,https://www.edx.org/certificates/professional-certificate/louvainx-responsabilite-societale-des-entreprises,,
Certified Forecaster and Demand Planner (CFDP),https://www.edx.org/certificates/professional-certificate/international-supply-chain-education-alliance-certified-forecaster-and-demand-planner-cfdp,,
Inclusive and Sustainable Cities,https://www.edx.org/certificates/professional-certificate/delftx-inclusive-and-sustainable-cities,,
Water & Drainage in Agriculture,https://www.edx.org/certificates/professional-certificate/wageningenx-water-and-drainage-in-agriculture,,
The FinTech: Future of Payments,https://www.edx.org/certificates/professional-certificate/university-torontox-the-fintech-future-of-payments,,
The Civil War and Reconstruction,https://www.edx.org/xseries/columbia-university-civil-war-reconstruction,,
Public Library Management,https://www.edx.org/certificates/professional-certificate/michiganx-public-library-management,,
Logística para micro y pequeñas empresas - MYPES,https://www.edx.org/certificates/professional-certificate/logycax-logistica-para-micro-y-pequenas-empresas,,
Lean Six Sigma Black Belt Training & Certification Program,https://www.edx.org/certificates/professional-certificate/juranx-lean-six-sigma-black-belt-training-and-certification-program,,
Google Cloud Data Engineer Learning Path,https://www.edx.org/certificates/professional-certificate/google-cloud-data-engineer-learning-path,,
Django for Everybody,https://www.edx.org/xseries/michiganx-django-for-everybody,,
Healthcare Administration,https://www.edx.org/masters/micromasters/doanex-healthcare-administration,,
Rotman Leading Strategic Change,https://www.edx.org/certificates/professional-certificate/university-of-torontox-rotman-leading-strategic-change,,
Realizing Biotech Innovation — A Business Guide for Scientists,https://www.edx.org/certificates/professional-certificate/tumx-realizing-biotech-innovations-a-business-guide-for-scientists,,
Edición de vídeo y postproducción con DaVinci Resolve,https://www.edx.org/certificates/professional-certificate/uc3mx-edicion-de-video-y-postproduccion-con-davinci-resolve,,
Blockchain 101,https://www.edx.org/certificates/professional-certificate/decx-blockchain-101,,
